N;p;q;found_divisor;time;divisor_equal;base_size
2417881;1567;1543;1567;0.0;True;11
11083924643237;2096377;5287181;2096377;0.004994392395019531;True;23
735401;3733;197;197;0.0;True;14
0;1471;0;2;0.0;False;11
462937368876629;19978801;23171429;19978801;0.013985157012939453;True;25
3535783;4987;709;709;0.0;True;13
40021811;6113;6547;6113;0.0;True;14
28048859477;434509;64553;434509;0.0;True;19
223729927;13693;16339;13693;0.0009987354278564453;True;14
37837571;6841;5531;5531;0.0;True;13
657087959119;858769;765151;858769;0.00399470329284668;True;20
35874187;2251;15937;2251;0.0;True;14
246355117;18859;13063;13063;0.0;True;15
1888553254790819;28789001;65599819;65599819;0.008990764617919922;True;26
373533428487383;28057241;13313263;28057241;0.0110015869140625;True;25
511728221;20939;24439;24439;0.003995180130004883;True;15
52055009;3727;13967;3727;0.0009987354278564453;True;14
981361551881;1848323;530947;530947;0.0029964447021484375;True;21
249544250446996229;594117739;420024911;420024911;0.032967567443847656;True;30
347409617;18587;18691;18587;0.0;True;16
32487647;2437;13331;2437;0.0;True;14
227126532651061;15286093;14858377;14858377;0.29068803787231445;True;24
3224568750356147;71934859;44826233;44826233;0.005993366241455078;True;27
110826921056941;4300069;25773289;4300069;0.002996683120727539;True;25
45326227;2767;16381;16381;0.0;True;14
89264951685589837;297955027;299592031;297955027;0.018967151641845703;True;30
1105545000212239;26695637;41412947;26695637;0.024986743927001953;True;26
1736736329;34061;50989;50989;0.0019981861114501953;True;16
590286991891;359101;1643791;359101;0.0009987354278564453;True;21
266694508127;1322227;201701;201701;0.0;True;21
539803321;1429;377749;1429;0.0;True;19
17209304340971;2438819;7056409;2438819;0.005993366241455078;True;24
1968887;317;6211;317;0.0;True;13
3637787;2999;1213;2999;0.0;True;12
52344553294897;8350037;6268781;6268781;0.21376848220825195;True;23
614886330527831;19668487;31262513;31262513;0.004993915557861328;True;26
168129311493079;11016631;15261409;15261409;0.002997159957885742;True;24
8250546847;195053;42299;195053;0.0;True;19
11355469021694533;19697891;576481463;19697891;0.013985395431518555;True;30
13991580225823493;119168383;117410171;119168383;0.01798105239868164;True;27
23896989331;428039;55829;55829;0.0;True;19
84973401937981;5222509;16270609;5222509;0.022976160049438477;True;24
2853259835563;1240763;2299601;2299601;0.004994869232177734;True;22
517545869;59209;8741;8741;0.00099945068359375;True;16
17122952317;198281;86357;86357;0.0009989738464355469;True;18
479665603;26227;18289;18289;0.0009987354278564453;True;17
263318629733777;28050073;9387449;9387449;0.014984607696533203;True;25
179712397279963;14391329;12487547;14391329;0.0019979476928710938;True;24
201360639401107;13720279;14676133;13720279;0.011987447738647461;True;25
4658598793360507;80312027;58006241;58006241;0.028983354568481445;True;27
9947111;3041;3271;3271;0.0;True;12
611214261407797;50239463;12166019;12166019;0.008977413177490234;True;27
169937417479;506461;335539;335539;0.0009992122650146484;True;19
4958906262404629;54746761;90578989;54746761;0.03297996520996094;True;27
281689;101;2789;2789;0.0;True;13
602649645919;477847;1261177;477847;0.0019974708557128906;True;21
451043;1229;367;367;0.0;True;11
2302319587;28649;80363;28649;0.008991241455078125;True;17
348169;397;877;397;0.0;True;10
1380287;367;3761;367;0.0;True;12
2844033947;14591;194917;14591;0.0009987354278564453;True;18
267862868017;607993;440569;440569;0.001013040542602539;True;20
3334187;2969;1123;2969;0.0;True;12
1341737843066923;4274551;313889773;4274551;0.05493021011352539;True;29
531426059;31657;16787;16787;0.0;True;15
1091104331;6569;166099;6569;0.0;True;19
2263519249319;1001027;2261197;1001027;0.0009984970092773438;True;22
55504459;8123;6833;8123;0.0;True;13
5865915243141997;98415467;59603591;98415467;0.004009246826171875;True;27
49232369375349617;245968421;200157277;200157277;0.05895233154296875;True;28
2662014959;54497;48847;48847;0.0009987354278564453;True;18
1356799;367;3697;367;0.0;True;12
563925937829;676171;833999;676171;0.0;True;20
20287009;641;31649;641;0.0;True;16
60626857;6229;9733;6229;0.0;True;14
2472113603;42697;57899;57899;0.0;True;16
889100347;10529;84443;10529;0.0;True;17
13113273437187893;100382357;130633249;130633249;4.121099472045898;True;28
14064819998800427;114727549;122593223;114727549;0.0169827938079834;True;27
419762257;20681;20297;20297;0.0;True;15
921930683;32569;28307;32569;0.0009999275207519531;True;15
753722773;42223;17851;17851;0.0;True;16
247513859404787;15783077;15682231;15783077;0.00900411605834961;True;24
260341;257;1013;1013;0.0;True;10
16900217;6299;2683;2683;0.0;True;14
1699634207;58687;28961;28961;0.0;True;16
721873553364795631;848654809;850609159;850609159;0.0953989028930664;True;30
45334797113;65677;690269;65677;0.0;True;20
3052902288281;691903;4412327;691903;0.05121183395385742;True;23
3195629594572043;48288187;66178289;48288187;0.003995656967163086;True;26
548279;1571;349;349;0.0;True;12
27163006160509789;132633329;204797741;132633329;0.017981290817260742;True;28
8929907172037;1366087;6536851;1366087;0.09091997146606445;True;23
31846664780960819;143119859;222517441;222517441;0.012973546981811523;True;28
158475289371124217;249655433;634776049;249655433;0.05195975303649902;True;30
52035941071;104761;496711;104761;0.0;True;19
800176553064439;56427103;14180713;56427103;0.010987520217895508;True;26
209695040230700069;398406049;526334981;526334981;0.02498769760131836;True;30
144600017;4793;30169;30169;0.0;True;16
139193;1277;109;1277;0.0;True;11
28442845799;227581;124979;227581;0.0009987354278564453;True;18
1666013;2591;643;643;0.0;True;12
2958181;1471;2011;2011;0.0;True;11
39802989223;205421;193763;205421;0.0;True;18
603683;5861;103;103;0.0;True;15
37215967;6311;5897;5897;0.0;True;13
2030815117;56207;36131;36131;0.009988784790039062;True;16
739561;2333;317;317;0.0;True;14
2354713483;42209;55787;42209;0.0;True;16
15645080657;23971;652667;23971;0.0;True;21
49187106901057;2678219;18365603;2678219;0.001997709274291992;True;25
210980057;8963;23539;8963;0.00099945068359375;True;15
265780751;12743;20857;12743;0.0;True;15
212747030661959;21739469;9786211;21739469;0.006993293762207031;True;25
6003889814144051;71816887;83599973;71816887;0.01698160171508789;True;27
1285379;1459;881;881;0.0;True;11
478062481397;746167;640691;640691;0.012985467910766602;True;20
307474694909025211;298364699;1030533089;1030533089;1.3534984588623047;True;30
11731776799;112181;104579;112181;0.01598191261291504;True;17
11340469253989;2902351;3907339;2902351;0.05794095993041992;True;22
101388935873;162629;623437;162629;0.0029969215393066406;True;20
348390331176191;23653997;14728603;14728603;0.04296875;True;25
131469183924497;27414469;4795613;27414469;0.002997159957885742;True;27
3614806633057;1990643;1815899;1990643;0.001998424530029297;True;22
342577384609243507;334002289;1025673763;334002289;10.777455806732178;True;30
1800779;2477;727;727;0.0;True;13
58836423322909;5887577;9993317;9993317;0.005993843078613281;True;26
103192967803609;12268681;8411089;12268681;0.005993366241455078;True;26
5432715109201;3574411;1519891;1519891;0.002995729446411133;True;22
5287157891;82997;63703;63703;0.027985334396362305;True;18
4181641;3571;1171;3571;0.0010027885437011719;True;12
223427;599;373;373;0.0;True;12
1375291;491;2801;491;0.0;True;12
206621;367;563;367;0.0;True;10
16023899415259;2544761;6296819;2544761;0.004014015197753906;True;23
21074727529;111791;188519;111791;0.0039958953857421875;True;18
1469277569;41947;35027;35027;0.0;True;16
2846668441;77929;36529;77929;0.0009984970092773438;True;17
733151;691;1061;691;0.0;True;11
31449605987365547;281083589;111887023;111887023;0.034963130950927734;True;30
480989713835479;1910977;251698327;1910977;0.0019979476928710938;True;28
415961639;12853;32363;32363;0.0;True;15
3363985614853;1710647;1966499;1966499;0.0029973983764648438;True;22
392549545310170459;431703931;909302689;431703931;0.08390140533447266;True;30
62479;43;1453;43;0.0;True;12
30958859;4817;6427;4817;0.0;True;13
23631;7877;3;3;0.0;True;14
239446235823719;4182611;57248029;57248029;0.0029959678649902344;True;26
28535840972861;5054507;5645623;5645623;0.0029976367950439453;True;23
321599;1973;163;163;0.0;True;11
16358493768401;2896717;5647253;5647253;0.14084339141845703;True;23
3932983;4001;983;4001;0.0;True;13
13115754913;82129;159697;82129;0.0;True;18
1941271;461;4211;461;0.0;True;14
4826305763688599;83215309;57997811;83215309;0.017981529235839844;True;27
5740732385431;3489037;1645363;3489037;0.0029969215393066406;True;22
310542909726132443;867200801;358098043;358098043;0.04195690155029297;True;30
304768888549;8309537;36677;36677;0.0;True;24
33157;467;71;71;0.0;True;11
140171159132773;9284059;15098047;9284059;0.33751344680786133;True;28
151648332307;473503;320269;320269;0.004994392395019531;True;19
2840087645851;1326641;2140811;2140811;0.0009987354278564453;True;22
11264363994743;4188413;2689411;2689411;0.002997875213623047;True;22
2369055323;29881;79283;79283;0.0;True;17
7399481;3739;1979;3739;0.0;True;13
705474348413;739439;954067;954067;0.0529327392578125;True;24
522321203032630003;651642767;801545309;801545309;0.018993616104125977;True;30
1645815598684343;49794499;33052157;49794499;0.021976709365844727;True;29
8288869331;107719;76949;76949;0.00099945068359375;True;17
253196017426050997;597947279;423442043;423442043;0.04695272445678711;True;30
193642629937;985213;196549;196549;0.0;True;23
13961;607;23;23;0.0;True;11
98323877;23813;4129;4129;0.0;True;15
257599;313;823;313;0.0;True;12
183464062555063867;499537289;367268003;367268003;0.02497386932373047;True;29
36640837969;393577;93097;93097;0.0;True;21
3176881259919847;326982371;9715757;9715757;0.01197361946105957;True;29
1866820846477;198689;9395693;198689;0.00099945068359375;True;24
17631534914977;5216111;3380207;3380207;0.003995656967163086;True;24
462127;887;521;887;0.0;True;10
423980969147;832607;509221;509221;0.00099945068359375;True;21
208664377447;408959;510233;408959;0.0009987354278564453;True;19
1801850203;92683;19441;92683;0.0;True;17
21037;109;193;109;0.0;True;12
146867454647;386161;380327;380327;0.0009987354278564453;True;19
62636972812755059;235240153;266268203;235240153;0.03696632385253906;True;29
2179231;1171;1861;1171;0.0;True;11
408070627201;764591;533711;533711;0.01798272132873535;True;20
554468630689;500167;1108567;500167;0.0030181407928466797;True;21
440628593617;515381;854957;854957;0.0029883384704589844;True;20
215333;349;617;349;0.0;True;10
307460868991;489571;628021;489571;0.0019974708557128906;True;20
1461960001518209;92974373;15724333;15724333;0.00599360466003418;True;27
793907;821;967;821;0.0;True;11
942384376089623;28503889;33061607;28503889;0.38659119606018066;True;25
1265486243611;522947;2419913;2419913;0.014997243881225586;True;22
6102661;4007;1523;4007;0.0;True;12
7296929;2003;3643;3643;0.0;True;12
391949;167;2347;167;0.0;True;12
1821961;2357;773;2357;0.0;True;12
5297212361485697;52308131;101269387;101269387;0.020966053009033203;True;27
1041244231043;1437581;724303;724303;0.07793307304382324;True;23
47057764560149197;91392937;514894981;91392937;0.021977663040161133;True;29
4296507979;107717;39887;107717;0.0009989738464355469;True;17
58322580721;222511;262111;262111;0.0009984970092773438;True;18
1463361792535757;51412021;28463417;28463417;0.01598381996154785;True;26
651092408831;802331;811501;802331;0.0019974708557128906;True;20
12431051;2521;4931;2521;0.0;True;13
22360535123;944399;23677;23677;0.0;True;21
5132877223;92683;55381;92683;0.0009987354278564453;True;17
1873363;997;1879;997;0.0;True;12
14616167;2351;6217;2351;0.0;True;13
536807790401;676717;793253;676717;0.0009984970092773438;True;20
6415764357872563;55396751;115814813;55396751;0.02197718620300293;True;27
347130219323;577193;601411;577193;0.002997875213623047;True;22
277550979283;1030987;269209;269209;0.0009984970092773438;True;21
131467281375542207;784172399;167650993;167650993;0.022993087768554688;True;30
3316461923912989;37824491;87680279;37824491;0.10487961769104004;True;28
159148952616366967;236349539;673362653;673362653;0.014984369277954102;True;30
233546381;25013;9337;25013;0.0009992122650146484;True;15
143568847;11113;12919;12919;0.0;True;14
4809317599501;2393959;2008939;2008939;0.004994630813598633;True;22
165643399;12379;13381;13381;0.0;True;14
12667;239;53;53;0.0;True;11
114224041093;174767;653579;174767;0.0009989738464355469;True;20
6377687;2851;2237;2237;0.0;True;12
79034155957;618997;127681;127681;0.0009992122650146484;True;21
392469894843049;17020907;23058107;17020907;10.878395795822144;True;25
49091;7;7013;7;0.0;True;13
7296669031;159389;45779;159389;0.0009944438934326172;True;20
1804402979;41203;43793;41203;0.0;True;16
318137814414881;10414379;30547939;10414379;0.004994869232177734;True;26
10353809243;766211;13513;13513;0.001998424530029297;True;20
4072983157;36721;110917;36721;0.0;True;18
91755463;9091;10093;9091;0.0;True;14
14282712453546007;43354513;329440039;43354513;0.010988473892211914;True;30
428115926309809;32506403;13170203;13170203;9.874475955963135;True;25
10261151179;130687;78517;130687;0.0010001659393310547;True;17
7307029758184439;101011117;72338867;101011117;0.024977684020996094;True;27
604151;4001;151;151;0.0;True;14
312947893;5897;53069;5897;0.0005221366882324219;True;16
1086406326135847;40060771;27118957;27118957;0.006224393844604492;True;26
511458073199737;27662443;18489259;18489259;0.025990724563598633;True;25
1803976667;42221;42727;42727;0.0;True;16
16816163325131;2649557;6346783;6346783;0.004413604736328125;True;23
45277661117413;11064941;4091993;4091993;0.004641532897949219;True;24
37690813243;445871;84533;84533;0.0;True;19
1665365991396977;86190373;19321949;19321949;7.574399471282959;True;27
318893;347;919;919;0.0;True;11
52060001864392583;237968323;218768621;218768621;0.05794119834899902;True;28
1946717;3037;641;641;0.0;True;14
64503329883107;4271843;15099649;15099649;0.0019979476928710938;True;24
366341327541740189;749598041;488717029;488717029;0.3059847354888916;True;30
241715217207031;7985069;30270899;30270899;0.0019979476928710938;True;26
134478387159503;6979789;19266827;6979789;0.0039958953857421875;True;25
895943;751;1193;1193;0.0;True;11
8544485467517;2164493;3947569;2164493;0.0029959678649902344;True;22
101389047553361;2346791;43203271;2346791;0.009990215301513672;True;26
47941757;3023;15859;3023;0.0;True;14
134552514417329287;325459973;413422619;325459973;0.0169827938079834;True;29
32314888819559;10137187;3187757;10137187;0.02397632598876953;True;25
25926939400350487;96998179;267293053;96998179;0.039963483810424805;True;29
146441;23;6367;23;0.0;True;13
18306025499;113383;161453;161453;0.000995635986328125;True;18
1786954651;27283;65497;27283;0.0010025501251220703;True;16
47989;1297;37;37;0.0;True;11
21557329;593;36353;36353;0.0;True;16
3822869137;331013;11549;11549;0.0;True;19
2074947998647;2561231;810137;810137;0.0030133724212646484;True;23
2333574119;44389;52571;44389;0.0;True;17
514584601079621;22697491;22671431;22671431;0.012001752853393555;True;25
58934275578039403;225684353;261135851;225684353;0.036957502365112305;True;29
318242810059249;43168267;7372147;7372147;0.7306571006774902;True;26
52938670458242339;122369641;432612779;122369641;0.029956817626953125;True;30
7244223949229;1243631;5825059;1243631;0.0029969215393066406;True;25
107661517;10949;9833;10949;0.0009999275207519531;True;18
162648988929313;2864363;56783651;56783651;0.06294727325439453;True;26
196297112133403;11704261;16771423;11704261;0.0010128021240234375;True;24
98618857693;271273;363541;363541;0.0009984970092773438;True;20
740846533016851;98721871;7504381;7504381;0.009990215301513672;True;27
26029259483503;2115713;12302831;2115713;0.0060062408447265625;True;24
59510077844947;31119521;1912307;31119521;0.002996683120727539;True;25
3228629;3923;823;823;0.0;True;13
444715622731;363833;1222307;363833;0.0;True;21
141643;197;719;197;0.0;True;10
85163261;13313;6397;13313;0.0;True;15
17289646479803;6220199;2779597;2779597;0.004000425338745117;True;23
3487361155853;1814611;1921823;1814611;0.011987924575805664;True;21
7840069;2543;3083;2543;0.0;True;12
53714581509331;7983299;6728369;6728369;0.10785984992980957;True;24
2955051137;53401;55337;55337;0.0;True;16
13686011;7307;1873;1873;0.0;True;13
469832647447;98257;4781671;98257;0.0;True;25
96704393574779;8584193;11265403;11265403;0.0019974708557128906;True;24
766841;757;1013;1013;0.0;True;10
35736433;5333;6701;5333;0.0;True;14
926296548217891;29567497;31328203;29567497;0.008991003036499023;True;25
37160159776477;6981503;5322659;6981503;0.0;True;24
33139583476206919;149379073;221848903;149379073;0.01598358154296875;True;28
950060321449;8161259;116411;116411;0.0009999275207519531;True;25
90502969927;176677;512251;512251;0.00499415397644043;True;19
38165068068644333;124041397;307680089;307680089;0.04195713996887207;True;30
286597;463;619;463;0.0;True;10
302608012697521;15623843;19368347;19368347;0.011986732482910156;True;25
12053;709;17;17;0.0;True;11
28750670777;2079013;13829;13829;0.0;True;21
30528401;9187;3323;3323;0.0;True;14
8953563011;189851;47161;47161;0.0029959678649902344;True;19
6183869537;79111;78167;79111;0.0;True;17
359707792747;2078599;173053;173053;0.0009992122650146484;True;22
57840998965186487;228099479;253577953;228099479;0.023226022720336914;True;29
5608111801063487;39838741;140770307;39838741;0.008991241455078125;True;30
559574433541;859267;651223;859267;0.001997709274291992;True;23
123447324743;336643;366701;366701;0.0009989738464355469;True;19
418307;557;751;557;0.0;True;10
30938495434279;21628339;1430461;21628339;0.003996372222900391;True;27
9353471;719;13009;13009;0.00099945068359375;True;14
7383393754489;2593439;2846951;2846951;0.0009992122650146484;True;22
27255322808627731;56450111;482821421;482821421;0.03796124458312988;True;29
393293;719;547;547;0.0;True;10
18666104914267;8194763;2277809;2277809;0.0019979476928710938;True;23
1101777363203879;120097253;9174043;9174043;0.018981218338012695;True;27
5631;3;1877;3;0.0;True;12
402377;1907;211;211;0.0;True;11
442258311801105413;1006113769;439570877;1006113769;0.27173399925231934;True;30
460154327;28597;16091;16091;0.0009992122650146484;True;15
6671005699373;5300831;1258483;1258483;0.007991790771484375;True;23
344760433;13963;24691;13963;0.0;True;15
451502689021;348217;1296613;1296613;0.0030007362365722656;True;21
91898897317817;7492867;12264851;12264851;0.003996372222900391;True;25
9516726841;75511;126031;75511;0.0009989738464355469;True;17
52219313;13469;3877;3877;0.0;True;14
9877751760052769;90013787;109735987;90013787;0.028971195220947266;True;27
3701502743;75527;49009;49009;0.0;True;17
71411215802845637;105028753;679920629;679920629;0.022976398468017578;True;30
682743900359;989999;689641;689641;0.002011537551879883;True;20
786545951;26687;29473;29473;0.0;True;16
2309434733;35573;64921;64921;0.0010037422180175781;True;16
8588981;2011;4271;2011;0.0;True;15
19464089;3767;5167;3767;0.0;True;13
13257355568939;6192413;2140903;6192413;0.005007266998291016;True;23
198311353843;70999;2793157;70999;0.0009984970092773438;True;22
626406280958099;24901831;25155029;25155029;0.014971494674682617;True;25
155957688348725587;376566587;414157001;376566587;1.969106674194336;True;29
9984958079;261983;38113;38113;0.00099945068359375;True;19
39023159489;259099;150611;259099;0.0009989738464355469;True;19
796189463;31541;25243;31541;0.0;True;15
11892695813542553;100219387;118666619;118666619;0.011986970901489258;True;27
19591329835588703;135748297;144320999;135748297;0.03497743606567383;True;28
1028497157;28111;36587;28111;0.0;True;16
816313030990827467;810019321;1007769827;810019321;0.06793093681335449;True;30
202389415906781;32343851;6257431;32343851;0.0009984970092773438;True;27
130283571931;648019;201049;201049;0.00099945068359375;True;20
656109472661;2553283;256967;2553283;0.3110215663909912;True;22
39918961301;260651;153151;260651;0.0;True;19
2202479189289317;17258777;127615021;127615021;0.0009989738464355469;True;27
9741040543037387;70866077;137457031;70866077;0.025973796844482422;True;28
160229;983;163;163;0.0;True;10
211845015047469799;272163599;778373801;272163599;0.08789253234863281;True;30
109475040794801837;221065469;495215473;221065469;0.02597355842590332;True;29
6549637;1637;4001;1637;0.0;True;14
2753498699293;1042187;2642039;2642039;0.0019969940185546875;True;26
257056403;8803;29201;8803;0.0;True;15
276691;271;1021;271;0.0;True;15
3443678272937369;63935617;53861657;63935617;0.0009989738464355469;True;28
1266080111;25981;48731;48731;0.0;True;17
27542594877199;3076363;8952973;3076363;0.001996755599975586;True;24
789555643;61583;12821;12821;0.0009996891021728516;True;16
793433;1699;467;467;0.0;True;11
37435806400963;18234089;2053067;2053067;0.004994392395019531;True;25
1734479;1409;1231;1231;0.0;True;11
480703;269;1787;269;0.0;True;12
81808382519;389989;209771;209771;0.0009970664978027344;True;19
77718723974917;9643961;8058797;8058797;0.004994869232177734;True;25
1004447;1567;641;641;0.0;True;11
1314497161;12301;106861;12301;0.0;True;17
58133;61;953;61;0.0;True;12
121320281;9791;12391;9791;0.0009989738464355469;True;14
9822326139013;3981959;2466707;2466707;0.004994869232177734;True;22
1084249;983;1103;983;0.0;True;11
44791;953;47;47;0.0;True;10
135211043120226743;282753923;478193341;282753923;0.02897047996520996;True;30
48487576064713733;191671789;252971897;252971897;0.0009989738464355469;True;28
21412009;20143;1063;1063;0.0;True;15
35715533507;163487;218461;218461;0.0;True;18
814669;839;971;839;0.0;True;12
3609389662793;3047089;1184537;3047089;0.04700779914855957;True;22
2916631;6089;479;479;0.0;True;13
29257211307623599;222643711;131408209;131408209;0.025451183319091797;True;28
387105523621819;13957513;27734563;13957513;0.005993843078613281;True;27
53565150574868609;375276971;142734979;142734979;0.04108595848083496;True;30
4105133;10037;409;409;0.0;True;14
81383675224906727;213011861;382061707;382061707;0.4235661029815674;True;29
337905970093;649291;520423;649291;0.0029969215393066406;True;20
9004159;877;10267;877;0.0;True;14
128227543242241;11485933;11163877;11485933;1.4513273239135742;True;24
286218763;9887;28949;9887;0.0;True;15
614499127537;1025459;599243;1025459;0.012983083724975586;True;21
709667026401349;21403241;33156989;21403241;0.04195690155029297;True;25
44284495369;250451;176819;176819;0.0;True;21
13633840943;65479;208217;208217;0.0009982585906982422;True;20
8170091;809;10099;809;0.0009989738464355469;True;14
247430064407663993;274709473;900697241;274709473;0.048592567443847656;True;30
1395439325857;3148931;443147;443147;0.03551030158996582;True;22
2619959202250967;110698309;23667563;110698309;1.2929792404174805;True;28
84062287123151;15591809;5391439;15591809;0.0050084590911865234;True;24
1233790714347617;54399797;22680061;54399797;0.008990287780761719;True;28
8471665283;18119;467557;467557;0.001998424530029297;True;23
8983226511943;2908621;3088483;2908621;0.0039827823638916016;True;22
474883;809;587;809;0.0;True;10
1553929063332133;54073211;28737503;28737503;0.022975444793701172;True;26
55101086179;360947;152657;152657;0.0029969215393066406;True;20
4891618902367;1609037;3040091;3040091;0.002995729446411133;True;23
244992094438997;10573441;23170517;23170517;0.0029964447021484375;True;25
433805143;20807;20849;20807;0.0;True;15
115092116656531891;113924809;1010246299;1010246299;0.01298666000366211;True;30
2308547;7879;293;293;0.0;True;14
40721;947;43;43;0.0;True;12
50010132260201;7858349;6363949;6363949;0.06694483757019043;True;24
92503705447;481021;192307;192307;0.0029969215393066406;True;19
2768572409;22247;124447;22247;0.0;True;17
4935554401;83777;58913;58913;0.0;True;17
29418677;16067;1831;1831;0.0;True;14
6819794390039;2352673;2898743;2898743;0.003006458282470703;True;23
523757833607;399871;1309817;399871;0.0;True;21
1620394999;44623;36313;36313;0.0010023117065429688;True;17
38994827;6379;6113;6113;0.0;True;14
45823088305206419;180624551;253692469;253692469;3.6866753101348877;True;28
24625104785069081;104905807;234735383;104905807;0.017981529235839844;True;28
152521;3547;43;43;0.0;True;12
94644050912728913;262687501;360291413;262687501;0.027984142303466797;True;29
115889245301;2121853;54617;54617;0.0019979476928710938;True;23
292937;457;641;641;0.0;True;11
679951463;30869;22027;30869;0.0;True;17
1449137;1321;1097;1321;0.000986337661743164;True;12
1963546999;95881;20479;95881;0.0;True;17
215919713;7741;27893;7741;0.0;True;18
32026478287;138041;232007;232007;0.0010116100311279297;True;18
34589389432939723;72671581;475968583;72671581;0.024974346160888672;True;29
22653619921;139033;162937;139033;0.0009984970092773438;True;18
2060887;1699;1213;1699;0.0;True;11
376188960526571603;939367027;400470689;400470689;0.03896045684814453;True;30
6512636217233;3970633;1640201;1640201;0.00499415397644043;True;22
3244305141390239;65043113;49879303;65043113;0.001998424530029297;True;26
101742433840547;15094217;6740491;15094217;0.008977890014648438;True;24
823660973;32173;25601;32173;0.0;True;15
37552233496957;56767189;661513;661513;0.0;True;26
8076559;3181;2539;3181;0.0;True;12
560956786829;457789;1225361;1225361;0.0059926509857177734;True;21
204085873191283;4685689;43555147;4685689;0.019991159439086914;True;26
5905207558284071;30127291;196008581;30127291;0.018967390060424805;True;28
81798644536417;22456787;3642491;3642491;0.03596329689025879;True;25
142717016521;721037;197933;197933;0.0019979476928710938;True;20
111378500277719921;275193859;404727419;275193859;0.007991790771484375;True;29
280599019807921;9408071;29825351;29825351;0.0069904327392578125;True;26
113280252223631293;305111503;371274931;371274931;0.04195666313171387;True;30
219726607;19687;11161;19687;0.0;True;15
53050091;12421;4271;4271;0.0;True;14
6776639067404467;76184099;88950833;76184099;0.021961450576782227;True;27
32230203253657;6684103;4821919;4821919;1.2614860534667969;True;23
2230909;1181;1889;1181;0.0;True;13
69525101;6491;10711;10711;0.0;True;14
122116567;9001;13567;13567;0.0;True;14
17232058021;228733;75337;228733;0.0010113716125488281;True;18
22715683;5669;4007;5669;0.0;True;16
429292655526662471;460256683;932724437;460256683;0.02597332000732422;True;30
2066387;1901;1087;1901;0.0;True;12
226054363;13537;16699;16699;0.0009992122650146484;True;16
695803;509;1367;509;0.0;True;11
535087069590319;9339457;57293167;57293167;0.004994392395019531;True;26
39324881148559;4452433;8832223;4452433;0.006993293762207031;True;24
495419;491;1009;1009;0.0;True;11
515938995079;891707;578597;578597;0.0009987354278564453;True;22
17539086899;204793;85643;204793;0.004994869232177734;True;18
61838177;20483;3019;20483;0.0;True;16
6323819812049;2185033;2894153;2894153;0.007992267608642578;True;22
38348752289157313;137404661;279093533;279093533;0.00699305534362793;True;29
15705227;2251;6977;2251;0.0;True;14
554933331831797;99664339;5568023;5568023;0.0029973983764648438;True;27
60155989;60337;997;997;0.0;True;17
667388322501569;17831833;37426793;37426793;0.0019979476928710938;True;26
703876738979;1603331;439009;439009;0.0029976367950439453;True;21
42864323782199;63579091;674189;674189;0.03395247459411621;True;26
21748903672219;2922797;7441127;7441127;0.02280879020690918;True;23
91339;379;241;379;0.0;True;10
214378493167;434821;493027;493027;0.0020177364349365234;True;21
8459727961;82021;103141;103141;0.0;True;18
10056587;3307;3041;3307;0.0;True;12
14582801;1627;8963;1627;0.0;True;14
1746222328841;6780419;257539;257539;0.12485980987548828;True;23
52616703427888883;222771889;236190947;222771889;4.798499584197998;True;28
29515800235583;5157619;5722757;5722757;0.00500798225402832;True;23
3879013542853811;76432049;50751139;76432049;0.03496384620666504;True;27
5387200033;21977;245129;21977;0.0010058879852294922;True;19
508048605044641;17317997;29336453;29336453;0.013990402221679688;True;26
2277829;1151;1979;1979;0.0;True;15
265644765119;961189;276371;276371;0.0009920597076416016;True;20
438751;541;811;811;0.0;True;10
25555871947;184969;138163;138163;0.0010113716125488281;True;18
28647415157;82651;346607;82651;0.0009992122650146484;True;19
62588233;12241;5113;5113;0.0;True;14
465816065871613;21668749;21497137;21497137;0.21677827835083008;True;25
28834121;2281;12641;2281;0.0009987354278564453;True;14
23742811;14593;1627;1627;0.0;True;15
212995375907;1024031;207997;207997;0.0009987354278564453;True;20
19803241;5527;3583;5527;0.0;True;14
2916329463228101;36041503;80915867;36041503;0.011987447738647461;True;27
151913935249;630733;240853;630733;0.004995107650756836;True;22
8314337209;56783;146423;56783;0.0009984970092773438;True;18
2487132064774691;159783671;15565621;15565621;0.32976603507995605;True;28
2417860331;97459;24809;24809;0.0009989738464355469;True;17
1440835278907;812101;1774207;812101;0.015697002410888672;True;21
18983157615943;6838163;2776061;2776061;0.004597902297973633;True;23
2034374053;20771;97943;20771;0.0;True;17
71159791290918431;122858033;579203407;122858033;0.021981239318847656;True;30
428774327;26417;16231;26417;0.0;True;15
938982923;10103;92941;92941;0.0;True;17
356035663185285901;476196389;747665609;747665609;36.59685730934143;True;30
4659733019;101081;46099;46099;0.0009989738464355469;True;17
539727708437899;23985991;22501789;23985991;0.005994081497192383;True;29
14883151;9227;1613;1613;0.0;True;14
107614200863069;43555471;2470739;43555471;0.048949241638183594;True;26
67593432241;50033;1350977;50033;0.0009992122650146484;True;21
760833641;30937;24593;30937;0.0;True;15
396391;1019;389;389;0.0;True;10
42045570868637267;244902949;171682583;171682583;0.0319674015045166;True;29
8579610617;71261;120397;71261;0.0019986629486083984;True;17
12728322785429;10894729;1168301;1168301;0.0009851455688476562;True;24
372368164140809;40525003;9188603;9188603;0.007991313934326172;True;26
116870648177;277961;420457;277961;0.0019979476928710938;True;19
